scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997626588311,1.00000022371049,2.3734116894047474e-07,6.684396417454275e-13,0.999996542930603,138,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998524454239,1.0000001656195519,1.65619551850682e-07,1.6717982901914216e-13,0.9999991357326508,202,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998049278425,1.0000001941248178,1.9507215753833407e-07,9.322477704705332e-17,1.0,447,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998524454239,1.0000001656195519,1.65619551850682e-07,1.6717982901914216e-13,0.9999991357326508,202,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997859310525,1.000000206400653,2.1406894745723548e-07,4.015694298354494e-13,0.9999980926513672,351,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998471140401,1.000000156490388,1.5649038798137838e-07,1.2878694404726233e-13,0.9999995231628418,469,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,Gram-after-RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999997934144744,1.0000002124579623,2.1245796233415604e-07,1.008275661105956e-16,1.0,923,0,1e-08,True,False
embedding,JapaneseVowels,tabm_d,GuardedGram-G2-after-RBF-k16,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998471140401,1.000000156490388,1.5649038798137838e-07,1.2878694404726233e-13,0.9999995231628418,469,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998437706381,1.0000001551525202,1.5622936189174652e-07,0.0001886891113827005,0.9942229390144348,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998556158971,1.000000175088644,1.7508864402770996e-07,0.0001782410399755463,0.9943044781684875,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998624261934,1.0000001655425876,1.655425876379013e-07,0.00014483636186923832,0.9943317174911499,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998556158971,1.000000175088644,1.7508864402770996e-07,0.0001782410399755463,0.9943044781684875,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998226121534,1.0000001739826985,1.7738784663379192e-07,0.00019249363685958087,0.9939936995506287,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998726998456,1.0000001559383236,1.5593832358717918e-07,0.0001897850597742945,0.994209349155426,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998170242179,1.0000001502921805,1.829757820814848e-07,0.00016244254948105663,0.9943388104438782,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,0,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998726998456,1.0000001559383236,1.5593832358717918e-07,0.0001897850597742945,0.994209349155426,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998342245817,1.0000001710141078,1.7101410776376724e-07,0.00019981041259597987,0.9948673248291016,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998659477569,1.000000131316483,1.3405224308371544e-07,0.0003345139848534018,0.9898606538772583,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998434795998,1.000000152271241,1.5652040019631386e-07,0.0003534944262355566,0.9881917834281921,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,1,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998659477569,1.000000131316483,1.3405224308371544e-07,0.0003345139848534018,0.9898606538772583,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998167331796,1.000000198604539,1.986045390367508e-07,0.00017897049838211387,0.9950457811355591,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998032581061,1.0000001433072612,1.9674189388751984e-07,0.0003019949945155531,0.990163266658783,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999821302481,1.0000001658918336,1.7869751900434494e-07,0.0003228787099942565,0.9889018535614014,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,1,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998032581061,1.0000001433072612,1.9674189388751984e-07,0.0003019949945155531,0.990163266658783,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998414568836,1.0000001363223419,1.5854311641305685e-07,0.00011782535148086026,0.9924886226654053,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998597777449,1.0000001576263458,1.5762634575366974e-07,0.000240968496655114,0.9923462271690369,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998584971763,1.0000001436565071,1.4365650713443756e-07,0.0002761733194347471,0.9924644231796265,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,2,validation,256,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998597777449,1.0000001576263458,1.5762634575366974e-07,0.000240968496655114,0.9923462271690369,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998095736373,1.0000001621665433,1.9042636267840862e-07,9.425717871636152e-05,0.9927176237106323,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998486600816,1.0000001523294486,1.523294486105442e-07,0.00024226977257058024,0.9919107556343079,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,Gram-after-RBF-k16 embedding,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998456332833,1.0000001502339728,1.5436671674251556e-07,0.00028036057483404875,0.9917379021644592,0,0,1e-08,True,False
embedding,JapaneseVowels,resnet_tabular,GuardedGram-G2-after-RBF-k16,2,test,512,9,9,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998486600816,1.0000001523294486,1.523294486105442e-07,0.00024226977257058024,0.9919107556343079,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999236315489,1.0000000782310963,7.82310962677002e-08,9.670885447121691e-06,0.9999903440475464,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999311839929,1.0000000596046448,6.881600711494684e-08,2.3379428967018612e-05,0.999976634979248,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999912455678,1.000000074505806,8.754432201385498e-08,1.51775311678648e-05,0.999984860420227,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999311839929,1.0000000596046448,6.881600711494684e-08,2.3379428967018612e-05,0.999976634979248,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000831205398,8.312053978443146e-08,3.0141214665491134e-05,0.9999698400497437,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999271240085,1.0000000656582415,7.28759914636612e-08,1.8609693370308378e-05,0.9999813735485077,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999147257768,1.0000000819563866,8.527422323822975e-08,1.4765852938580792e-05,0.9999852180480957,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999271240085,1.0000000656582415,7.28759914636612e-08,1.8609693370308378e-05,0.9999813735485077,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000642612576,7.450580596923828e-08,1.7988595573115163e-05,0.9999819993972778,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999270075932,1.0000000545114744,7.299240678548813e-08,2.4348863462364534e-05,0.9999756217002869,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999915715307,1.0000000763684511,8.42846930027008e-08,1.7142048818641342e-05,0.9999828338623047,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999382998794,1.0000000554136932,6.170012056827545e-08,2.63536376223783e-05,0.9999736547470093,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999168794602,1.0000000796135282,8.312053978443146e-08,4.302089655539021e-05,0.9999569654464722,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999240972102,1.0000000666477717,7.59027898311615e-08,2.6974419597536325e-05,0.9999730587005615,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999227002263,1.0000000819563866,8.195638656616211e-08,1.683119080553297e-05,0.9999831914901733,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,1,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999245628715,1.00000006146729,7.543712854385376e-08,3.232324525015429e-05,0.9999676942825317,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000838190317,8.381903171539307e-08,6.562784255947918e-05,0.9999343156814575,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999236897565,1.0000000723375706,7.631024345755577e-08,1.6649120382794536e-05,0.9999833106994629,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999227002263,1.0000000782310963,7.82310962677002e-08,3.228796572329884e-07,0.9999996423721313,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999246792868,1.0000000708096195,7.532071322202682e-08,3.297536110835608e-05,0.9999669790267944,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw RBF-k16 embedding,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000754371285,8.195638656616211e-08,0.00011540682316990569,0.9998846054077148,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Raw+Gram@0.75 RBF-k16 embedding,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999338760972,1.000000069849193,6.984919309616089e-08,3.4607101497385884e-05,0.9999654293060303,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,Gram-after-RBF-k16 embedding,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999150168151,1.0000000856816769,8.568167686462402e-08,2.1538926375797018e-07,0.9999997615814209,0,0,1e-08,True,False
embedding,ada_prior,controlled_mlp,GuardedGram-G2-after-RBF-k16,2,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999371357262,1.0000000596046448,6.28642737865448e-08,6.154360653454205e-05,0.9999384880065918,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000838190317,8.940696716308594e-08,1.8158212697017007e-05,0.9999818801879883,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999925494194,1.0000000670552254,7.450580596923828e-08,0.00011473739459688659,0.999885231256485,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Gram-after-RBF-k16 embedding,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,0.00014693045523017645,0.9998530149459839,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,GuardedGram-G2-after-RBF-k16,0,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000838190317,8.940696716308594e-08,1.8158212697017007e-05,0.9999818801879883,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,2.4125354684656486e-05,0.9999759197235107,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000707805157,8.195638656616211e-08,0.00017783376824809238,0.9998221844434738,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Gram-after-RBF-k16 embedding,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,0.00021384267893154174,0.9997861981391907,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,GuardedGram-G2-after-RBF-k16,0,test,512,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,2.4125354684656486e-05,0.9999759197235107,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,1.59551727847429e-05,0.9999840259552002,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Raw+Gram@0.75 RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999303836375,1.0000000596046448,6.961636245250702e-08,0.00011274471808064845,0.9998871982097626,0,0,1e-08,True,False
embedding,ada_prior,tabm_d,Gram-after-RBF-k16 embedding,1,validation,256,2,2,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000894069672,8.940696716308594e-08,0.0001450078998459503,0.9998549222946167,0,0,1e-08,True,False
