dataset,task,model,seed,representation,selected_columns,utility_statistics,map_metadata,reused_baseline,input_features,parameters,width,best_epoch,val_score,test_score,train_seconds,selected_numeric,members,activation,test_loss,test_auc,test_mae,bins,train_rows,val_rows,test_rows,baseline_score,baseline_loss,primary_gain,loss_gain_pct,win
black-friday,regression,tabm,0,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.00035245990361397315},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012672414606856304},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00022237556339225865},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.0002561673118170629}}",{},0,90,638724,509,57,0.6862933824224058,0.6877325773239136,64.88792693102732,1,16.0,relu,0.4729761313091333,,0.5326546201177531,,,,,0.6880928874015808,0.4734718342497978,0.05236358117693407,0.10469533873116323,True
black-friday,regression,tabm,1,baseline_ple,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}",{},0,78,639216,512,70,0.6868144815462571,0.6877879500389099,76.18831092608161,,16.0,relu,0.4730522643364528,,0.5309392169509851,,,,,0.6877879500389099,0.4730522643364528,0.0,0.0,False
black-friday,regression,tabm,1,residual_map_a0,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":0.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.027679976002589975,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6871638859530727,0.6884505152702332,56.28006169293076,1,16.0,relu,0.4739641416013189,,0.5324137577383138,,,,,0.6877879500389099,0.4730522643364528,-0.09633277688068818,-0.19276459148655867,False
black-friday,regression,tabm,1,residual_map_a100,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":100.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.01649734549833307,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,64,0.6870059482529065,0.687904417514801,70.0891342300456,1,16.0,relu,0.4732124587874939,,0.531378971799403,,,,,0.6877879500389099,0.4730522643364528,-0.016933631344446268,-0.033864006816625096,False
black-friday,regression,tabm,1,residual_map_a20,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":20.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.023469572366910763,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6869679526825045,0.6883977055549622,56.39195164479315,1,16.0,relu,0.4738913683251173,,0.5323061841117924,,,,,0.6877879500389099,0.4730522643364528,-0.08865457965899964,-0.17738082066714062,False
black-friday,regression,tabm,1,residual_map_a5,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}","{""alpha"":5.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.02641389387030848,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,50,0.6871939012626065,0.6883086562156677,55.242373895831406,1,16.0,relu,0.4737687618605289,,0.5322074983119124,,,,,0.6877879500389099,0.4730522643364528,-0.0757073712513217,-0.1514626560515728,False
black-friday,regression,tabm,1,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0003402847099992605},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.0012018852550786702},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.00029053905083632216},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00031377215348506974}}",{},0,90,638724,509,63,0.6867216365709332,0.6874018311500549,67.41402235301211,1,16.0,relu,0.472521264382335,,0.5304927281950959,,,,,0.6877879500389099,0.4730522643364528,0.056139234313880716,0.1122497436647189,True
black-friday,regression,tabm,2,baseline_ple,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}",{},0,78,639216,512,51,0.6867664808726772,0.6879234910011292,57.94046574900858,,16.0,relu,0.4732387494216028,,0.5316018558748592,,,,,0.6879234910011292,0.4732387494216028,0.0,0.0,False
black-friday,regression,tabm,2,residual_map_a0,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":0.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.026941134076542868,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.687672419143766,0.688839316368103,41.95522196614184,1,16.0,relu,0.4744996402815346,,0.5339607055257797,,,,,0.6879234910011292,0.4732387494216028,-0.13312895677411513,-0.26643863408751395,False
black-friday,regression,tabm,2,residual_map_a100,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":100.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.016365398415090084,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6876867717024915,0.689069926738739,41.90350021491759,1,16.0,relu,0.4748173644445168,,0.534057431248467,,,,,0.6879234910011292,0.4732387494216028,-0.1666516338817657,-0.3335768731625111,False
black-friday,regression,tabm,2,residual_map_a20,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":20.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.023000439201587116,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6877014815863305,0.6885687112808228,41.82099250797182,1,16.0,relu,0.4741268955841082,,0.5334544576465078,,,,,0.6879234910011292,0.4732387494216028,-0.09379244758085234,-0.18767401519653193,False
black-friday,regression,tabm,2,residual_map_a5,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}","{""alpha"":5.0,""column_metadata"":{""1"":{""cardinality"":12,""scale"":0.025760703405153993,""test_unseen_rate"":0.0,""val_unseen_rate"":0.0}},""columns"":[1]}",0,79,639744,512,34,0.6878155874059075,0.6888585090637207,42.26518636289984,1,16.0,relu,0.4745260863171356,,0.533968369660147,,,,,0.6879234910011292,0.4732387494216028,-0.13591890302086196,-0.2720269413918837,False
black-friday,regression,tabm,2,utility_identity,1,"{""0"":{""cardinality"":21,""fold_wins"":0,""relative_gain"":-0.0004661914365715895},""1"":{""cardinality"":12,""fold_wins"":5,""relative_gain"":0.001179476909406158},""2"":{""cardinality"":14,""fold_wins"":0,""relative_gain"":-0.0001337042951837676},""3"":{""cardinality"":15,""fold_wins"":0,""relative_gain"":-0.00033980491890951936}}",{},0,90,638724,509,34,0.6870842620069482,0.6879887580871582,47.46866892813705,1,16.0,relu,0.473328526509609,,0.5326063899663869,,,,,0.6879234910011292,0.4732387494216028,-0.009487550124806772,-0.018970781263346986,False
california,regression,mlp,0,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},0,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,0,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,0,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,0,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,0,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,0,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},1,950,661249,384,23,0.4800378855569036,0.4727813303470611,4.621041307924315,,,gelu,0.2235221941781275,,0.3139339125100946,,,,,0.4727813303470611,0.2235221941781275,0.0,0.0,False
california,regression,mlp,1,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},0,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,1,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,1,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,1,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,1,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,1,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},1,950,661249,384,22,0.4808641305331846,0.4740817248821258,4.479555147932842,,,gelu,0.2247534873765147,,0.3158703814094738,,,,,0.4740817248821258,0.2247534873765147,0.0,0.0,False
california,regression,mlp,2,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},0,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,mlp,2,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,mlp,2,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,mlp,2,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,mlp,2,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,mlp,2,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.007088285478295721}}",{},1,950,661249,384,36,0.4800122210486819,0.4843156933784485,6.244005379034206,,,gelu,0.2345616926342462,,0.3155048291548212,,,,,0.4843156933784485,0.2345616926342462,0.0,0.0,False
california,regression,resnet,0,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},0,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,0,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,0,residual_map_a100,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":100.0,""column_metadata"":{},""columns"":[]}",1,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,0,residual_map_a20,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":20.0,""column_metadata"":{},""columns"":[]}",1,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,0,residual_map_a5,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}","{""alpha"":5.0,""column_metadata"":{},""columns"":[]}",1,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,0,utility_identity,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0064045660015295755}}",{},1,950,1549825,384,31,0.4714555287367581,0.4825955033302307,6.454755257116631,,,gelu,0.2328984384762438,,0.3175099417944902,,,,,0.4825955033302307,0.2328984384762438,0.0,0.0,False
california,regression,resnet,1,baseline_ple,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}",{},0,950,1549825,384,40,0.4760804668127143,0.4798857569694519,7.785445734858513,,,gelu,0.2302903377522373,,0.3140927095434394,,,,,0.4798857569694519,0.2302903377522373,0.0,0.0,False
california,regression,resnet,1,residual_map_a0,,"{""1"":{""cardinality"":52,""fold_wins"":0,""relative_gain"":-0.0065069854631653315}}","{""alpha"":0.0,""column_metadata"":{},""columns"":[]}",1,950,1549825,384,40,0.4760804668127143,0.4798857569694519,7.785445734858513,,,gelu,0.2302903377522373,,0.3140927095434394,,,,,0.4798857569694519,0.2302903377522373,0.0,0.0,False
