panel,dataset,feature,basis_a,basis_b,scope,member,dimension,condition_number,orthogonality_error,reconstruction_error,passes
development,cpu_small,sread,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.5909619978968745,2.371789181018977e-16,True
development,cpu_small,swrite,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.5909619978968763,3.029007837646862e-16,True
development,cpu_small,wchar,rbf,condition_le_3_all,all,3,8,2.999999999999996,2.5909619978968754,2.975683786430463e-16,True
development,cpu_small,exec,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.5909619978968763,3.1948995592425576e-16,True
development,cpu_small,fork,rbf,condition_le_3_all,all,4,8,3.0,2.590961997896875,4.0751536533360855e-16,True
development,cpu_small,freemem,rbf,condition_le_3_all,all,4,8,3.0000000000000013,2.590961997896876,2.2780624709545574e-16,True
development,cpu_small,freeswap,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968754,2.6555409058470775e-16,True
development,cpu_small,lread,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968754,3.124588684004126e-16,True
development,cpu_small,lwrite,rbf,condition_le_3_all,all,4,8,2.9999999999999973,2.590961997896875,3.262656502775623e-16,True
development,cpu_small,rchar,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.590961997896876,2.4402807707595565e-16,True
development,cpu_small,runqsz,rbf,condition_le_3_all,all,4,8,3.0,2.590961997896876,2.1193918667408324e-16,True
development,cpu_small,scall,rbf,condition_le_3_all,all,4,8,2.9999999999999987,2.5909619978968723,2.3708203863458987e-16,True
development,cpu_small,sread,rbf,condition_le_3_all,all,4,8,2.999999999999998,2.5909619978968736,2.697626957851808e-16,True
development,cpu_small,swrite,rbf,condition_le_3_all,all,4,8,3.0000000000000013,2.5909619978968768,2.6772491429771243e-16,True
development,cpu_small,wchar,rbf,condition_le_3_all,all,4,8,3.0000000000000013,2.5909619978968776,3.676135813073981e-16,True
development,cpu_small,exec,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968736,2.452715406372785e-16,True
development,cpu_small,fork,rbf,condition_le_3_all,all,5,8,2.9999999999999982,2.590961997896876,2.816408977322717e-16,True
development,cpu_small,freemem,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.590961997896876,2.1981920331686696e-16,True
development,cpu_small,freeswap,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.590961997896875,2.0039797849173422e-16,True
development,cpu_small,lread,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.5909619978968736,1.841424162319755e-16,True
development,cpu_small,lwrite,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.590961997896876,2.659379991425783e-16,True
development,cpu_small,rchar,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.5909619978968768,2.710999073806066e-16,True
development,cpu_small,runqsz,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.590961997896874,2.4563892468634805e-16,True
development,cpu_small,scall,rbf,condition_le_3_all,all,5,8,2.999999999999999,2.590961997896874,2.887158328005964e-16,True
development,cpu_small,sread,rbf,condition_le_3_all,all,5,8,2.999999999999996,2.5909619978968736,2.796774284854819e-16,True
development,cpu_small,swrite,rbf,condition_le_3_all,all,5,8,2.999999999999998,2.5909619978968736,2.56219577227598e-16,True
development,cpu_small,wchar,rbf,condition_le_3_all,all,5,8,2.9999999999999996,2.5909619978968736,2.13832878226031e-16,True
development,cpu_small,exec,rbf,condition_le_3_all,all,6,8,3.0000000000000004,2.5909619978968763,1.9336476533484631e-16,True
development,cpu_small,fork,rbf,condition_le_3_all,all,6,8,2.9999999999999964,2.5909619978968754,2.9104875527345024e-16,True
development,cpu_small,freemem,rbf,condition_le_3_all,all,6,8,3.0,2.590961997896875,3.0679084467620745e-16,True
development,cpu_small,freeswap,rbf,condition_le_3_all,all,6,8,2.9999999999999996,2.5909619978968745,3.0255521634889294e-16,True
development,cpu_small,lread,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968754,2.927086450775303e-16,True
development,cpu_small,lwrite,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896874,2.973403962811264e-16,True
development,cpu_small,rchar,rbf,condition_le_3_all,all,6,8,3.0,2.590961997896874,2.5814520296087186e-16,True
development,cpu_small,runqsz,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968754,2.639040363302087e-16,True
development,cpu_small,scall,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968754,2.296336798069939e-16,True
development,cpu_small,sread,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968745,2.7530286298716044e-16,True
development,cpu_small,swrite,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968736,2.8688742741032726e-16,True
development,cpu_small,wchar,rbf,condition_le_3_all,all,6,8,3.0,2.590961997896874,2.704211032636586e-16,True
development,cpu_small,exec,rbf,condition_le_3_all,all,7,8,3.000000000000001,2.5909619978968754,2.4613238959904013e-16,True
development,cpu_small,fork,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.590961997896876,2.5339949712753176e-16,True
development,cpu_small,freemem,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.590961997896876,2.3435686279874764e-16,True
development,cpu_small,freeswap,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.590961997896877,2.472902239566308e-16,True
development,cpu_small,lread,rbf,condition_le_3_all,all,7,8,3.0000000000000018,2.5909619978968745,2.693797217082425e-16,True
development,cpu_small,lwrite,rbf,condition_le_3_all,all,7,8,2.9999999999999996,2.590961997896875,3.5278765089744365e-16,True
development,cpu_small,rchar,rbf,condition_le_3_all,all,7,8,3.0,2.590961997896875,2.9600236892134576e-16,True
development,cpu_small,runqsz,rbf,condition_le_3_all,all,7,8,2.999999999999999,2.5909619978968776,2.8818193112303434e-16,True
development,cpu_small,scall,rbf,condition_le_3_all,all,7,8,2.9999999999999987,2.590961997896876,2.613932361063601e-16,True
development,cpu_small,sread,rbf,condition_le_3_all,all,7,8,3.0000000000000013,2.590961997896876,2.512522075259822e-16,True
development,cpu_small,swrite,rbf,condition_le_3_all,all,7,8,3.0000000000000004,2.5909619978968768,2.3617701579607476e-16,True
development,cpu_small,wchar,rbf,condition_le_3_all,all,7,8,3.0000000000000013,2.5909619978968754,1.9639952799480776e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,0,8,1.0000000000000007,1.4585200597447249e-15,2.228766266359691e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,1,8,1.0000000000000004,1.0523374442211564e-15,2.247252927311422e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,2,8,1.0000000000000004,1.428769676837532e-15,2.15962150786457e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,3,8,1.0000000000000004,8.983793904755448e-16,2.248190021387408e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,4,8,1.0000000000000002,9.91401574674924e-16,1.7165394347156025e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,5,8,1.0000000000000009,1.2413806936048243e-15,2.741065021398838e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,6,8,1.0000000000000007,1.0104291723848716e-15,3.30137196344895e-16,True
development,credit-g,credit_amount,rbf,orthogonal_one,one,7,8,1.0000000000000007,9.68047850149457e-16,2.33041423378317e-16,True
development,credit-g,age,rbf,orthogonal_all,all,0,8,1.0000000000000004,7.593962323862284e-16,2.0888688913333833e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,0,8,1.0000000000000004,7.839409563236862e-16,2.657714195021326e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.067046855749367e-15,2.8888605014875473e-16,True
development,credit-g,age,rbf,orthogonal_all,all,1,8,1.0000000000000007,8.169425115904335e-16,3.784084658937805e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,1,8,1.0000000000000007,9.836384726294485e-16,2.2226228378638056e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,1,8,1.0000000000000004,9.343493170241536e-16,2.1851202709460875e-16,True
development,credit-g,age,rbf,orthogonal_all,all,2,8,1.0000000000000007,9.784022079177134e-16,1.7721073860801563e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,2,8,1.0000000000000004,1.2076032754711678e-15,2.877193655436653e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,2,8,1.0000000000000004,9.172082105933227e-16,2.7719648332683183e-16,True
development,credit-g,age,rbf,orthogonal_all,all,3,8,1.0000000000000004,1.6589436320737126e-15,2.3177349889952935e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,3,8,1.0000000000000009,1.2471362652418542e-15,3.5435320400435493e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,3,8,1.0000000000000007,1.1872194517033855e-15,2.853777939223352e-16,True
development,credit-g,age,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.2959035511296872e-15,2.388646933297723e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,4,8,1.0000000000000004,1.00589019949668e-15,2.318583735060028e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,4,8,1.0000000000000009,1.5656124763541481e-15,2.9252031654309827e-16,True
development,credit-g,age,rbf,orthogonal_all,all,5,8,1.0000000000000004,1.1458121337342932e-15,2.0708290400651355e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,5,8,1.0000000000000004,1.012916193477232e-15,1.7814541551231187e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,5,8,1.0000000000000009,1.3980902997058682e-15,1.8041050785079487e-16,True
development,credit-g,age,rbf,orthogonal_all,all,6,8,1.0000000000000004,1.568429310673543e-15,2.241817500982229e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,6,8,1.0000000000000004,1.2132682120247208e-15,2.4030272286282744e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,6,8,1.0000000000000007,1.3344326246185812e-15,2.2006412161015962e-16,True
development,credit-g,age,rbf,orthogonal_all,all,7,8,1.0000000000000004,1.2791224501621639e-15,1.9693798669050296e-16,True
development,credit-g,credit_amount,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.0751233166386672e-15,2.244970309849796e-16,True
development,credit-g,duration,rbf,orthogonal_all,all,7,8,1.0000000000000007,1.5070449637520868e-15,2.342364005650263e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,0,8,3.000000000000001,2.590961997896874,2.7526523106480894e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,0,8,2.9999999999999982,2.5909619978968736,1.9062531769649441e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,0,8,3.0,2.590961997896876,3.4369159872094145e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,1,8,2.999999999999999,2.590961997896876,2.2660548405782937e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,1,8,3.0,2.5909619978968745,3.038354516219842e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,1,8,3.0,2.5909619978968763,2.893698152779233e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.5909619978968754,2.480871624277997e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,2,8,3.0000000000000013,2.590961997896876,3.102566977238043e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,2,8,2.999999999999999,2.590961997896874,2.8533935974008407e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,3,8,2.9999999999999996,2.590961997896875,2.3240828864993524e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,3,8,2.999999999999999,2.5909619978968763,2.1084791634631114e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,3,8,2.9999999999999987,2.5909619978968736,2.106259709823092e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,4,8,3.0000000000000004,2.5909619978968736,3.4499542060208573e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,4,8,2.9999999999999973,2.590961997896875,3.231392085314709e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,4,8,3.0,2.5909619978968745,2.0519462468420768e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968763,1.9511157141260082e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,5,8,3.0000000000000004,2.590961997896874,2.7142524245643237e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,5,8,2.9999999999999987,2.5909619978968728,2.646106631508192e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,6,8,2.999999999999999,2.590961997896873,2.444488600072222e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,6,8,3.000000000000001,2.5909619978968754,3.0117402436827396e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,6,8,2.9999999999999987,2.5909619978968754,2.642867199997506e-16,True
development,credit-g,age,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968754,2.2460255944365365e-16,True
development,credit-g,credit_amount,rbf,condition_le_3_all,all,7,8,3.0,2.5909619978968763,2.884197159896942e-16,True
development,credit-g,duration,rbf,condition_le_3_all,all,7,8,3.0,2.590961997896875,2.743187054885789e-16,True
development,diamonds,table,rbf,orthogonal_one,one,0,8,1.0000000000000007,1.1820800618553272e-15,3.1183916298511904e-16,True
development,diamonds,table,rbf,orthogonal_one,one,1,8,1.0000000000000007,1.2567362693083789e-15,2.2973921112095286e-16,True
development,diamonds,table,rbf,orthogonal_one,one,2,8,1.0000000000000007,1.284659080684374e-15,2.4170417350519156e-16,True
development,diamonds,table,rbf,orthogonal_one,one,3,8,1.0000000000000007,1.284286294665281e-15,3.05776874488341e-16,True
development,diamonds,table,rbf,orthogonal_one,one,4,8,1.0000000000000009,9.73548956325788e-16,2.672284994652787e-16,True
development,diamonds,table,rbf,orthogonal_one,one,5,8,1.0000000000000004,1.5426676687685683e-15,2.493365604968594e-16,True
development,diamonds,table,rbf,orthogonal_one,one,6,8,1.0000000000000002,1.1948613395908758e-15,2.3657283497966085e-16,True
development,diamonds,table,rbf,orthogonal_one,one,7,8,1.0000000000000002,9.72046018501383e-16,1.955433733804255e-16,True
development,diamonds,carat,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.0202184256134913e-15,3.06079665731829e-16,True
development,diamonds,depth,rbf,orthogonal_all,all,0,8,1.0000000000000004,1.5078243009116242e-15,2.0542260208695627e-16,True
development,diamonds,table,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.0890125238160672e-15,2.5517493862240575e-16,True
development,diamonds,x,rbf,orthogonal_all,all,0,8,1.0000000000000007,8.160861104292298e-16,2.476392197689564e-16,True
development,diamonds,y,rbf,orthogonal_all,all,0,8,1.0000000000000007,1.0473876346131593e-15,2.1109997886124913e-16,True
development,diamonds,z,rbf,orthogonal_all,all,0,8,1.0000000000000009,1.1688671141260365e-15,2.8110422971948713e-16,True
development,diamonds,carat,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.0766788256305085e-15,2.4801458115044316e-16,True
development,diamonds,depth,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.251115795220004e-15,2.469856213611736e-16,True
development,diamonds,table,rbf,orthogonal_all,all,1,8,1.0000000000000004,8.896663055036342e-16,2.0008553078094886e-16,True
development,diamonds,x,rbf,orthogonal_all,all,1,8,1.0000000000000002,1.377341178825359e-15,2.6633033872983284e-16,True
development,diamonds,y,rbf,orthogonal_all,all,1,8,1.0000000000000007,1.0999470274229892e-15,2.391785882589645e-16,True
development,diamonds,z,rbf,orthogonal_all,all,1,8,1.0000000000000004,1.5521536347120864e-15,2.68685751334324e-16,True
development,diamonds,carat,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.1554652267452239e-15,3.014215670517886e-16,True
development,diamonds,depth,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.0289914056763525e-15,1.9932084557593948e-16,True
development,diamonds,table,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.120462369945836e-15,1.8190362576403998e-16,True
development,diamonds,x,rbf,orthogonal_all,all,2,8,1.0000000000000007,1.4508612291253083e-15,2.326673101154353e-16,True
development,diamonds,y,rbf,orthogonal_all,all,2,8,1.0000000000000004,6.207212868856312e-16,2.1526969275249786e-16,True
development,diamonds,z,rbf,orthogonal_all,all,2,8,1.0000000000000009,1.3353691980599619e-15,2.6961122142068054e-16,True
